学号,学期,学院,专业,互评成绩,综测成绩,GPA,GPA排名,综测排名,专业人数
202300192,2023-2024-1,汽车工程学院,能源与动力工程,94.3,71.5,3.81,61,61,68
202300192,2023-2024-2,汽车工程学院,能源与动力工程,80.0,90.7,3.4,59,59,68
202300192,2024-2025-1,汽车工程学院,能源与动力工程,86.4,78.4,3.96,59,59,68
202300192,2024-2025-2,汽车工程学院,能源与动力工程,86.8,82.9,3.64,28,28,68
202300192,2025-2026-1,汽车工程学院,能源与动力工程,73.9,81.0,3.42,64,64,68
202300192,2025-2026-2,汽车工程学院,能源与动力工程,80.9,92.9,3.78,53,53,68
202300193,2023-2024-1,汽车工程学院,能源与动力工程,77.9,87.6,3.41,3,3,68
202300193,2023-2024-2,汽车工程学院,能源与动力工程,94.5,89.7,3.29,65,65,68
202300193,2024-2025-1,汽车工程学院,能源与动力工程,86.5,88.8,3.39,54,54,68
202300193,2024-2025-2,汽车工程学院,能源与动力工程,77.6,85.3,2.84,60,60,68
202300193,2025-2026-1,汽车工程学院,能源与动力工程,70.1,91.4,3.7,44,44,68
202300193,2025-2026-2,汽车工程学院,能源与动力工程,93.2,92.4,3.6,18,18,68
202300194,2023-2024-1,汽车工程学院,能源与动力工程,83.7,83.1,3.66,20,20,68
202300194,2023-2024-2,汽车工程学院,能源与动力工程,80.6,84.3,3.49,6,6,68
202300194,2024-2025-1,汽车工程学院,能源与动力工程,88.4,79.7,3.72,35,35,68
202300194,2024-2025-2,汽车工程学院,能源与动力工程,73.2,91.1,3.1,46,46,68
202300194,2025-2026-1,汽车工程学院,能源与动力工程,71.8,93.3,2.81,27,27,68
202300194,2025-2026-2,汽车工程学院,能源与动力工程,81.5,81.9,3.2,51,51,68
202300195,2023-2024-1,汽车工程学院,能源与动力工程,93.6,83.1,2.95,29,29,68
202300195,2023-2024-2,汽车工程学院,能源与动力工程,78.3,82.2,2.75,51,51,68
202300195,2024-2025-1,汽车工程学院,能源与动力工程,70.8,68.0,2.87,64,64,68
202300195,2024-2025-2,汽车工程学院,能源与动力工程,86.6,85.9,3.95,7,7,68
202300195,2025-2026-1,汽车工程学院,能源与动力工程,78.7,80.7,3.54,44,44,68
202300195,2025-2026-2,汽车工程学院,能源与动力工程,85.3,94.1,2.89,15,15,68
202300196,2023-2024-1,汽车工程学院,能源与动力工程,85.5,79.3,2.88,58,58,68
202300196,2023-2024-2,汽车工程学院,能源与动力工程,76.1,85.1,3.46,22,22,68
202300196,2024-2025-1,汽车工程学院,能源与动力工程,85.6,95.6,3.03,3,3,68
202300196,2024-2025-2,汽车工程学院,能源与动力工程,70.6,85.6,2.94,14,14,68
202300196,2025-2026-1,汽车工程学院,能源与动力工程,85.1,87.4,3.41,18,18,68
202300196,2025-2026-2,汽车工程学院,能源与动力工程,81.9,85.0,3.89,6,6,68
202300197,2023-2024-1,汽车工程学院,能源与动力工程,95.0,90.5,2.93,59,59,68
202300197,2023-2024-2,汽车工程学院,能源与动力工程,92.0,90.3,2.82,36,36,68
202300197,2024-2025-1,汽车工程学院,能源与动力工程,76.9,73.7,3.73,17,17,68
202300197,2024-2025-2,汽车工程学院,能源与动力工程,70.4,74.1,3.14,10,10,68
202300197,2025-2026-1,汽车工程学院,能源与动力工程,84.5,74.2,2.81,10,10,68
202300197,2025-2026-2,汽车工程学院,能源与动力工程,73.6,73.0,2.88,62,62,68
202300198,2023-2024-1,汽车工程学院,能源与动力工程,70.9,77.5,2.87,29,29,68
202300198,2023-2024-2,汽车工程学院,能源与动力工程,92.6,81.0,3.5,1,1,68
202300198,2024-2025-1,汽车工程学院,能源与动力工程,75.6,69.5,3.77,39,39,68
202300198,2024-2025-2,汽车工程学院,能源与动力工程,90.8,91.2,2.72,35,35,68
202300198,2025-2026-1,汽车工程学院,能源与动力工程,70.1,72.2,3.06,17,17,68
202300198,2025-2026-2,汽车工程学院,能源与动力工程,83.9,96.0,3.01,66,66,68
202300199,2023-2024-1,汽车工程学院,能源与动力工程,90.4,72.7,3.74,52,52,68
202300199,2023-2024-2,汽车工程学院,能源与动力工程,84.6,68.3,2.8,49,49,68
202300199,2024-2025-1,汽车工程学院,能源与动力工程,86.0,84.1,2.76,42,42,68
202300199,2024-2025-2,汽车工程学院,能源与动力工程,89.8,69.0,3.81,7,7,68
202300199,2025-2026-1,汽车工程学院,能源与动力工程,76.5,71.5,3.8,2,2,68
202300199,2025-2026-2,汽车工程学院,能源与动力工程,83.5,71.9,3.02,63,63,68
202300200,2023-2024-1,汽车工程学院,能源与动力工程,81.9,91.2,3.68,45,45,68
202300200,2023-2024-2,汽车工程学院,能源与动力工程,85.8,71.0,3.38,35,35,68
202300200,2024-2025-1,汽车工程学院,能源与动力工程,72.6,90.7,3.41,40,40,68
202300200,2024-2025-2,汽车工程学院,能源与动力工程,88.3,70.7,3.77,21,21,68
202300200,2025-2026-1,汽车工程学院,能源与动力工程,90.2,77.7,3.93,65,65,68
202300200,2025-2026-2,汽车工程学院,能源与动力工程,72.1,68.1,2.88,41,41,68
202300201,2023-2024-1,汽车工程学院,能源与动力工程,81.5,73.9,3.67,34,34,68
202300201,2023-2024-2,汽车工程学院,能源与动力工程,81.5,73.6,2.74,9,9,68
202300201,2024-2025-1,汽车工程学院,能源与动力工程,75.0,88.2,2.75,44,44,68
202300201,2024-2025-2,汽车工程学院,能源与动力工程,75.8,71.7,3.89,66,66,68
202300201,2025-2026-1,汽车工程学院,能源与动力工程,74.4,72.7,3.27,21,21,68
202300201,2025-2026-2,汽车工程学院,能源与动力工程,77.1,91.9,3.75,52,52,68
202300202,2023-2024-1,汽车工程学院,能源与动力工程,75.5,77.4,3.85,50,50,68
202300202,2023-2024-2,汽车工程学院,能源与动力工程,74.0,78.0,3.16,53,53,68
202300202,2024-2025-1,汽车工程学院,能源与动力工程,85.5,75.6,2.71,34,34,68
202300202,2024-2025-2,汽车工程学院,能源与动力工程,86.8,83.6,2.95,15,15,68
202300202,2025-2026-1,汽车工程学院,能源与动力工程,91.5,71.6,3.23,45,45,68
202300202,2025-2026-2,汽车工程学院,能源与动力工程,91.1,86.4,3.25,47,47,68
202300203,2023-2024-1,汽车工程学院,能源与动力工程,89.9,73.5,3.51,56,56,68
202300203,2023-2024-2,汽车工程学院,能源与动力工程,79.0,95.8,3.67,6,6,68
202300203,2024-2025-1,汽车工程学院,能源与动力工程,91.8,87.6,3.5,52,52,68
202300203,2024-2025-2,汽车工程学院,能源与动力工程,72.8,85.6,3.14,41,41,68
202300203,2025-2026-1,汽车工程学院,能源与动力工程,77.6,73.0,2.96,16,16,68
202300203,2025-2026-2,汽车工程学院,能源与动力工程,92.3,82.5,3.95,48,48,68
202300204,2023-2024-1,汽车工程学院,能源与动力工程,72.3,85.1,3.27,26,26,68
202300204,2023-2024-2,汽车工程学院,能源与动力工程,79.9,76.1,3.98,4,4,68
202300204,2024-2025-1,汽车工程学院,能源与动力工程,70.4,77.6,3.83,21,21,68
202300204,2024-2025-2,汽车工程学院,能源与动力工程,78.1,70.9,2.93,63,63,68
202300204,2025-2026-1,汽车工程学院,能源与动力工程,75.2,83.9,3.71,3,3,68
202300204,2025-2026-2,汽车工程学院,能源与动力工程,78.1,87.4,3.78,22,22,68
202300205,2023-2024-1,汽车工程学院,机械设计制造及其自动化,88.9,84.9,2.92,3,3,66
202300205,2023-2024-2,汽车工程学院,机械设计制造及其自动化,79.7,89.4,3.47,33,33,66
202300205,2024-2025-1,汽车工程学院,机械设计制造及其自动化,80.8,90.1,3.25,33,33,66
202300205,2024-2025-2,汽车工程学院,机械设计制造及其自动化,90.1,94.5,3.1,35,35,66
202300205,2025-2026-1,汽车工程学院,机械设计制造及其自动化,75.7,70.6,3.26,36,36,66
202300205,2025-2026-2,汽车工程学院,机械设计制造及其自动化,85.5,93.5,2.88,26,26,66
202300206,2023-2024-1,汽车工程学院,机械设计制造及其自动化,73.2,94.8,2.89,29,29,66
202300206,2023-2024-2,汽车工程学院,机械设计制造及其自动化,82.3,76.9,3.93,49,49,66
202300206,2024-2025-1,汽车工程学院,机械设计制造及其自动化,76.3,88.5,2.94,17,17,66
202300206,2024-2025-2,汽车工程学院,机械设计制造及其自动化,92.3,86.4,3.02,35,35,66
202300206,2025-2026-1,汽车工程学院,机械设计制造及其自动化,71.7,79.5,2.82,59,59,66
202300206,2025-2026-2,汽车工程学院,机械设计制造及其自动化,89.9,86.6,3.43,43,43,66
202300207,2023-2024-1,汽车工程学院,机械设计制造及其自动化,85.8,93.3,3.42,61,61,66
202300207,2023-2024-2,汽车工程学院,机械设计制造及其自动化,86.1,68.2,3.99,63,63,66
202300207,2024-2025-1,汽车工程学院,机械设计制造及其自动化,72.1,87.1,2.91,18,18,66
202300207,2024-2025-2,汽车工程学院,机械设计制造及其自动化,72.3,94.6,3.26,4,4,66
202300207,2025-2026-1,汽车工程学院,机械设计制造及其自动化,86.4,89.2,3.02,47,47,66
202300207,2025-2026-2,汽车工程学院,机械设计制造及其自动化,82.8,72.2,2.87,21,21,66
202300208,2023-2024-1,汽车工程学院,机械设计制造及其自动化,94.3,81.9,3.88,17,17,66
202300208,2023-2024-2,汽车工程学院,机械设计制造及其自动化,86.7,88.9,2.86,51,51,66
202300208,2024-2025-1,汽车工程学院,机械设计制造及其自动化,74.3,81.3,3.52,36,36,66
202300208,2024-2025-2,汽车工程学院,机械设计制造及其自动化,85.4,70.5,3.33,41,41,66
202300208,2025-2026-1,汽车工程学院,机械设计制造及其自动化,94.2,74.3,2.97,4,4,66
202300208,2025-2026-2,汽车工程学院,机械设计制造及其自动化,90.9,76.4,3.03,5,5,66
202300209,2023-2024-1,汽车工程学院,机械设计制造及其自动化,83.7,73.6,3.1,49,49,66
202300209,2023-2024-2,汽车工程学院,机械设计制造及其自动化,71.1,85.5,3.31,34,34,66
202300209,2024-2025-1,汽车工程学院,机械设计制造及其自动化,95.0,94.9,3.84,32,32,66
202300209,2024-2025-2,汽车工程学院,机械设计制造及其自动化,90.8,74.1,3.85,40,40,66
202300209,2025-2026-1,汽车工程学院,机械设计制造及其自动化,88.0,89.1,3.54,48,48,66
202300209,2025-2026-2,汽车工程学院,机械设计制造及其自动化,73.7,85.3,3.38,18,18,66
202300210,2023-2024-1,汽车工程学院,机械设计制造及其自动化,80.7,83.9,3.85,36,36,66
202300210,2023-2024-2,汽车工程学院,机械设计制造及其自动化,89.4,87.2,3.29,19,19,66
202300210,2024-2025-1,汽车工程学院,机械设计制造及其自动化,91.5,95.3,3.69,62,62,66
202300210,2024-2025-2,汽车工程学院,机械设计制造及其自动化,89.8,70.4,3.24,25,25,66
202300210,2025-2026-1,汽车工程学院,机械设计制造及其自动化,94.1,71.9,3.22,3,3,66
202300210,2025-2026-2,汽车工程学院,机械设计制造及其自动化,72.0,85.5,2.92,40,40,66
202300211,2023-2024-1,汽车工程学院,机械设计制造及其自动化,92.0,93.4,3.62,4,4,66
202300211,2023-2024-2,汽车工程学院,机械设计制造及其自动化,75.0,86.6,3.12,59,59,66
202300211,2024-2025-1,汽车工程学院,机械设计制造及其自动化,78.9,85.4,2.86,38,38,66
202300211,2024-2025-2,汽车工程学院,机械设计制造及其自动化,92.9,82.7,3.84,27,27,66
202300211,2025-2026-1,汽车工程学院,机械设计制造及其自动化,73.1,80.1,3.59,7,7,66
202300211,2025-2026-2,汽车工程学院,机械设计制造及其自动化,72.3,73.6,2.82,7,7,66
202300212,2023-2024-1,汽车工程学院,机械设计制造及其自动化,89.8,73.5,3.83,27,27,66
202300212,2023-2024-2,汽车工程学院,机械设计制造及其自动化,89.7,90.8,3.27,66,66,66
202300212,2024-2025-1,汽车工程学院,机械设计制造及其自动化,77.2,72.5,3.87,43,43,66
202300212,2024-2025-2,汽车工程学院,机械设计制造及其自动化,80.1,78.9,3.78,64,64,66
202300212,2025-2026-1,汽车工程学院,机械设计制造及其自动化,84.9,76.5,2.78,8,8,66
202300212,2025-2026-2,汽车工程学院,机械设计制造及其自动化,93.0,88.0,3.9,35,35,66
202300213,2023-2024-1,汽车工程学院,机械设计制造及其自动化,88.0,74.3,3.05,8,8,66
202300213,2023-2024-2,汽车工程学院,机械设计制造及其自动化,91.6,71.4,3.42,13,13,66
202300213,2024-2025-1,汽车工程学院,机械设计制造及其自动化,77.4,94.1,3.06,43,43,66
202300213,2024-2025-2,汽车工程学院,机械设计制造及其自动化,92.5,83.9,2.73,44,44,66
202300213,2025-2026-1,汽车工程学院,机械设计制造及其自动化,83.1,88.9,3.97,44,44,66
202300213,2025-2026-2,汽车工程学院,机械设计制造及其自动化,73.6,85.7,2.73,34,34,66
202300214,2023-2024-1,汽车工程学院,机械设计制造及其自动化,78.6,72.3,3.43,2,2,66
202300214,2023-2024-2,汽车工程学院,机械设计制造及其自动化,94.4,92.5,2.84,21,21,66
202300214,2024-2025-1,汽车工程学院,机械设计制造及其自动化,92.6,85.7,2.95,64,64,66
202300214,2024-2025-2,汽车工程学院,机械设计制造及其自动化,70.9,78.2,3.77,24,24,66
202300214,2025-2026-1,汽车工程学院,机械设计制造及其自动化,92.3,78.1,2.72,38,38,66
202300214,2025-2026-2,汽车工程学院,机械设计制造及其自动化,75.5,83.0,3.0,27,27,66
202300215,2023-2024-1,汽车工程学院,机械设计制造及其自动化,91.5,74.8,3.16,19,19,66
202300215,2023-2024-2,汽车工程学院,机械设计制造及其自动化,72.7,90.4,2.98,31,31,66
202300215,2024-2025-1,汽车工程学院,机械设计制造及其自动化,79.3,88.5,3.68,58,58,66
202300215,2024-2025-2,汽车工程学院,机械设计制造及其自动化,91.8,90.0,3.67,1,1,66
202300215,2025-2026-1,汽车工程学院,机械设计制造及其自动化,90.3,68.8,2.94,2,2,66
202300215,2025-2026-2,汽车工程学院,机械设计制造及其自动化,83.2,82.4,3.57,52,52,66
202300216,2023-2024-1,汽车工程学院,机械设计制造及其自动化,84.6,68.7,3.55,52,52,66
202300216,2023-2024-2,汽车工程学院,机械设计制造及其自动化,84.8,93.5,3.96,17,17,66
202300216,2024-2025-1,汽车工程学院,机械设计制造及其自动化,89.9,74.6,3.45,62,62,66
202300216,2024-2025-2,汽车工程学院,机械设计制造及其自动化,91.2,93.5,3.83,31,31,66
202300216,2025-2026-1,汽车工程学院,机械设计制造及其自动化,87.4,81.2,3.62,17,17,66
202300216,2025-2026-2,汽车工程学院,机械设计制造及其自动化,78.3,76.6,3.23,39,39,66
202300217,2023-2024-1,汽车工程学院,机械设计制造及其自动化,89.5,82.7,2.76,1,1,66
202300217,2023-2024-2,汽车工程学院,机械设计制造及其自动化,89.3,88.3,2.77,5,5,66
202300217,2024-2025-1,汽车工程学院,机械设计制造及其自动化,93.6,72.5,3.36,58,58,66
202300217,2024-2025-2,汽车工程学院,机械设计制造及其自动化,83.2,81.0,3.14,26,26,66
202300217,2025-2026-1,汽车工程学院,机械设计制造及其自动化,89.5,91.2,3.54,18,18,66
202300217,2025-2026-2,汽车工程学院,机械设计制造及其自动化,92.3,88.8,2.73,43,43,66
202300218,2023-2024-1,汽车工程学院,机械设计制造及其自动化,81.2,91.3,3.17,60,60,66
202300218,2023-2024-2,汽车工程学院,机械设计制造及其自动化,85.5,77.2,3.52,21,21,66
202300218,2024-2025-1,汽车工程学院,机械设计制造及其自动化,75.7,82.7,3.16,2,2,66
202300218,2024-2025-2,汽车工程学院,机械设计制造及其自动化,70.4,81.5,2.86,45,45,66
202300218,2025-2026-1,汽车工程学院,机械设计制造及其自动化,73.1,89.7,3.51,38,38,66
202300218,2025-2026-2,汽车工程学院,机械设计制造及其自动化,90.4,94.6,3.39,65,65,66
202300219,2023-2024-1,汽车工程学院,机械设计制造及其自动化,85.6,72.5,3.37,1,1,66
202300219,2023-2024-2,汽车工程学院,机械设计制造及其自动化,94.7,88.9,3.44,34,34,66
202300219,2024-2025-1,汽车工程学院,机械设计制造及其自动化,72.5,89.8,3.23,29,29,66
202300219,2024-2025-2,汽车工程学院,机械设计制造及其自动化,78.0,81.1,2.99,48,48,66
202300219,2025-2026-1,汽车工程学院,机械设计制造及其自动化,74.5,76.0,3.41,6,6,66
202300219,2025-2026-2,汽车工程学院,机械设计制造及其自动化,91.9,70.2,3.54,61,61,66
202300220,2023-2024-1,汽车工程学院,机械设计制造及其自动化,72.8,89.0,2.72,63,63,66
202300220,2023-2024-2,汽车工程学院,机械设计制造及其自动化,74.0,88.8,3.6,65,65,66
202300220,2024-2025-1,汽车工程学院,机械设计制造及其自动化,84.3,87.4,3.24,6,6,66
202300220,2024-2025-2,汽车工程学院,机械设计制造及其自动化,76.6,72.8,3.74,47,47,66
202300220,2025-2026-1,汽车工程学院,机械设计制造及其自动化,70.5,93.1,3.0,57,57,66
202300220,2025-2026-2,汽车工程学院,机械设计制造及其自动化,72.9,88.8,3.67,37,37,66
202300221,2023-2024-1,汽车工程学院,机械设计制造及其自动化,89.5,79.7,3.24,58,58,66
202300221,2023-2024-2,汽车工程学院,机械设计制造及其自动化,70.8,70.6,3.75,5,5,66
202300221,2024-2025-1,汽车工程学院,机械设计制造及其自动化,94.2,85.0,2.98,31,31,66
202300221,2024-2025-2,汽车工程学院,机械设计制造及其自动化,90.0,82.5,3.59,24,24,66
202300221,2025-2026-1,汽车工程学院,机械设计制造及其自动化,76.8,69.0,3.65,3,3,66
202300221,2025-2026-2,汽车工程学院,机械设计制造及其自动化,92.1,95.1,3.4,27,27,66
202300222,2023-2024-1,汽车工程学院,机械设计制造及其自动化,73.6,87.4,3.01,13,13,66
202300222,2023-2024-2,汽车工程学院,机械设计制造及其自动化,90.8,86.8,3.15,6,6,66
202300222,2024-2025-1,汽车工程学院,机械设计制造及其自动化,77.2,76.5,3.62,25,25,66
202300222,2024-2025-2,汽车工程学院,机械设计制造及其自动化,91.8,85.5,3.33,64,64,66
202300222,2025-2026-1,汽车工程学院,机械设计制造及其自动化,81.1,78.9,3.18,9,9,66
202300222,2025-2026-2,汽车工程学院,机械设计制造及其自动化,90.5,76.2,2.79,36,36,66
202300223,2023-2024-1,汽车工程学院,机械设计制造及其自动化,76.8,71.2,3.18,5,5,66
202300223,2023-2024-2,汽车工程学院,机械设计制造及其自动化,84.2,72.4,3.13,52,52,66
202300223,2024-2025-1,汽车工程学院,机械设计制造及其自动化,93.7,81.0,3.8,30,30,66
202300223,2024-2025-2,汽车工程学院,机械设计制造及其自动化,84.9,95.7,3.9,52,52,66
202300223,2025-2026-1,汽车工程学院,机械设计制造及其自动化,76.2,84.0,3.92,42,42,66
202300223,2025-2026-2,汽车工程学院,机械设计制造及其自动化,93.4,77.0,3.9,54,54,66
202300224,2023-2024-1,汽车工程学院,机械设计制造及其自动化,90.5,68.2,3.28,56,56,66
202300224,2023-2024-2,汽车工程学院,机械设计制造及其自动化,79.8,82.4,2.93,12,12,66
202300224,2024-2025-1,汽车工程学院,机械设计制造及其自动化,79.5,93.6,3.37,50,50,66
202300224,2024-2025-2,汽车工程学院,机械设计制造及其自动化,83.6,85.6,2.71,65,65,66
202300224,2025-2026-1,汽车工程学院,机械设计制造及其自动化,84.1,91.2,3.88,38,38,66
202300224,2025-2026-2,汽车工程学院,机械设计制造及其自动化,81.9,70.0,3.41,65,65,66
202300225,2023-2024-1,汽车工程学院,机械设计制造及其自动化,90.0,75.2,2.99,65,65,66
202300225,2023-2024-2,汽车工程学院,机械设计制造及其自动化,83.5,82.7,3.37,33,33,66
